Country,Year,Primary,Secondary,Tertiary,Region
,1950,"62,55","2,73","0,39","Latin America and the Caribbean"
,1955,"76,8","3,29","0,95","Latin America and the Caribbean"
,1960,"81,83","8,8","1,51","Latin America and the Caribbean"
,1965,"81,83","10,4","3,03","Latin America and the Caribbean"
,1970,86,"13,6","3,7","Latin America and the Caribbean"
,1975,83,16,"5,5","Latin America and the Caribbean"
,1980,85,"21,6","7,5","Latin America and the Caribbean"
,1985,85,24,"8,7","Latin America and the Caribbean"
,1990,94,26,"7,7","Latin America and the Caribbean"
,1995,"97,37","32,71","12,1","Latin America and the Caribbean"
,2000,100,"61,48",18,"Latin America and the Caribbean"
,2005,100,"65,62",27,"Latin America and the Caribbean"
,2010,"91,49","67,57",40,"Latin America and the Caribbean"
,,,,,
,,,,,
,,,,,
,,,,,
Peru,1820,0,0,0,"Latin America and the Caribbean"
,1825,"0,01",0,0,"Latin America and the Caribbean"
,1830,"0,02",0,0,"Latin America and the Caribbean"
,1835,"0,04",0,0,"Latin America and the Caribbean"
,1840,"0,07",0,0,"Latin America and the Caribbean"
,1845,"0,11",0,0,"Latin America and the Caribbean"
,1850,"0,18",0,0,"Latin America and the Caribbean"
,1855,"0,28",0,0,"Latin America and the Caribbean"
,1860,"0,43",0,0,"Latin America and the Caribbean"
,1865,"0,65",0,0,"Latin America and the Caribbean"
,1870,"0,98",0,0,"Latin America and the Caribbean"
,1875,"1,45",0,0,"Latin America and the Caribbean"
,1880,"2,13",0,0,"Latin America and the Caribbean"
,1885,"3,09",0,0,"Latin America and the Caribbean"
,1890,"4,45",0,0,"Latin America and the Caribbean"
,1895,"6,33",0,"0,03","Latin America and the Caribbean"
,1900,"8,9",0,"0,03","Latin America and the Caribbean"
,1905,"12,34",0,"0,04","Latin America and the Caribbean"
,1910,"16,81",0,"0,05","Latin America and the Caribbean"
,1915,"21,69",0,"0,06","Latin America and the Caribbean"
,1920,"26,57",0,"0,08","Latin America and the Caribbean"
,1925,"31,46",0,"0,1","Latin America and the Caribbean"
,1930,"36,34",0,"0,12","Latin America and the Caribbean"
,1935,"41,22",0,"0,15","Latin America and the Caribbean"
,1940,"46,1",0,"0,18","Latin America and the Caribbean"
,1945,"50,98","3,08","0,44","Latin America and the Caribbean"
,1950,"55,86","2,97","0,56","Latin America and the Caribbean"
,1955,"55,13","3,73","0,38","Latin America and the Caribbean"
,1960,"47,33","8,67","2,37","Latin America and the Caribbean"
,1965,62,16,"5,61","Latin America and the Caribbean"
,1970,72,23,"7,6","Latin America and the Caribbean"
,1975,"77,94","35,38","9,4","Latin America and the Caribbean"
,1980,"82,39","47,77","13,9","Latin America and the Caribbean"
,1985,"89,07","53,96",16,"Latin America and the Caribbean"
,1990,100,"60,15","23,73","Latin America and the Caribbean"
,1995,90,"60,3",31,"Latin America and the Caribbean"
,2000,100,"78,65",31,"Latin America and the Caribbean"
,2005,100,"80,76",34,"Latin America and the Caribbean"
,2010,100,"87,07",45,"Latin America and the Caribbean"
,,,,,
,,,,,
,,,,,
,,,,,
"Trinidad and Tobago",1820,"1,57","0,01",0,"Latin America and the Caribbean"
,1825,"1,98","0,01",0,"Latin America and the Caribbean"
,1830,"2,49","0,01",0,"Latin America and the Caribbean"
,1835,"3,13","0,02",0,"Latin America and the Caribbean"
,1840,"3,93","0,02",0,"Latin America and the Caribbean"
,1845,"4,92","0,03",0,"Latin America and the Caribbean"
,1850,"6,14","0,03",0,"Latin America and the Caribbean"
,1855,"7,65","0,04",0,"Latin America and the Caribbean"
,1860,"9,48","0,05",0,"Latin America and the Caribbean"
,1865,"11,7","0,07",0,"Latin America and the Caribbean"
,1870,"14,36","0,09",0,"Latin America and the Caribbean"
,1875,"22,04","0,11",0,"Latin America and the Caribbean"
,1880,"29,72","0,14",0,"Latin America and the Caribbean"
,1885,"37,39","0,17",0,"Latin America and the Caribbean"
,1890,"45,07","0,22",0,"Latin America and the Caribbean"
,1895,"52,75","0,28","0,01","Latin America and the Caribbean"
,1900,"60,43","0,35","0,01","Latin America and the Caribbean"
,1905,"68,11","0,44","0,01","Latin America and the Caribbean"
,1910,"75,79","0,56","0,01","Latin America and the Caribbean"
,1915,"78,82","0,7","0,02","Latin America and the Caribbean"
,1920,"81,84","1,26","0,02","Latin America and the Caribbean"
,1925,"84,87","1,59","0,03","Latin America and the Caribbean"
,1930,"87,9",2,"0,04","Latin America and the Caribbean"
,1935,"90,92","3,35","0,05","Latin America and the Caribbean"
,1940,"93,95","4,32","0,07","Latin America and the Caribbean"
,1945,"96,97","5,56","0,09","Latin America and the Caribbean"
,1950,100,"7,13","0,22","Latin America and the Caribbean"
,1955,100,"9,71","0,18","Latin America and the Caribbean"
,1960,88,19,"0,68","Latin America and the Caribbean"
,1965,95,28,"1,64","Latin America and the Caribbean"
,1970,88,35,"2,09","Latin America and the Caribbean"
,1975,89,"31,17","4,2","Latin America and the Caribbean"
,1980,91,"48,04","4,2","Latin America and the Caribbean"
,1985,92,53,"4,1","Latin America and the Caribbean"
,1990,90,73,"6,2","Latin America and the Caribbean"
,1995,"98,94","77,42","6,8","Latin America and the Caribbean"
,2000,"96,27","76,18",7,"Latin America and the Caribbean"
,2005,"93,66","85,35",13,"Latin America and the Caribbean"
,2010,"98,58","88,54","16,39","Latin America and the Caribbean"
,,,,,
,,,,,
,,,,,
,,,,,
Uruguay,1820,"1,33",0,0,"Latin America and the Caribbean"
,1825,"1,69",0,"0,01","Latin America and the Caribbean"
,1830,"2,15",0,"0,01","Latin America and the Caribbean"
,1835,"2,73",0,"0,01","Latin America and the Caribbean"
,1840,"3,46",0,"0,01","Latin America and the Caribbean"
,1845,"4,37",0,"0,01","Latin America and the Caribbean"
,1850,"5,51",0,"0,02","Latin America and the Caribbean"
,1855,"6,92",0,"0,02","Latin America and the Caribbean"
,1860,"8,67","0,01","0,02","Latin America and the Caribbean"
,1865,"10,8","0,01","0,03","Latin America and the Caribbean"
,1870,"13,38","0,01","0,04","Latin America and the Caribbean"
,1875,"16,47","0,02","0,05","Latin America and the Caribbean"
,1880,"20,11","0,03","0,06","Latin America and the Caribbean"
,1885,"24,32","0,05","0,07","Latin America and the Caribbean"
,1890,"29,63","0,07","0,09","Latin America and the Caribbean"
,1895,"28,68","0,1","0,11","Latin America and the Caribbean"
,1900,"27,55","0,15","0,14","Latin America and the Caribbean"
,1905,39,"0,22","0,17","Latin America and the Caribbean"
,1910,"43,78","0,32","0,21","Latin America and the Caribbean"
,1915,"48,56","0,47","0,26","Latin America and the Caribbean"
,1920,"53,34","0,68","0,32","Latin America and the Caribbean"
,1925,"58,12","0,98","0,4","Latin America and the Caribbean"
,1930,"62,9","1,41","0,5","Latin America and the Caribbean"
,1935,"67,68","2,02","0,62","Latin America and the Caribbean"
,1940,"72,46","2,87","1,34","Latin America and the Caribbean"
,1945,"77,24","4,07","3,22","Latin America and the Caribbean"
,1950,"82,02","5,73","4,07","Latin America and the Caribbean"
,1955,"83,85","11,46","5,13","Latin America and the Caribbean"
,1960,"95,41","29,54","6,45","Latin America and the Caribbean"
,1965,92,"35,39","6,86","Latin America and the Caribbean"
,1970,"92,85","51,06","8,57","Latin America and the Caribbean"
,1975,"87,74","53,95","13,3","Latin America and the Caribbean"
,1980,"88,59","51,01",17,"Latin America and the Caribbean"
,1985,"92,85","56,39","26,6","Latin America and the Caribbean"
,1990,92,"65,41","23,62","Latin America and the Caribbean"
,1995,95,"71,87","34,1","Latin America and the Caribbean"
,2000,100,"94,17",44,"Latin America and the Caribbean"
,2005,100,"91,81",58,"Latin America and the Caribbean"
,2010,100,"78,96",80,"Latin America and the Caribbean"
,,,,,
,,,,,
,,,,,
,,,,,
Venezuela,1820,"0,09",0,0,"Latin America and the Caribbean"
,1825,"0,12",0,0,"Latin America and the Caribbean"
,1830,"0,16",0,0,"Latin America and the Caribbean"
,1835,"0,2",0,0,"Latin America and the Caribbean"
,1840,"0,26",0,0,"Latin America and the Caribbean"
,1845,"0,33",0,0,"Latin America and the Caribbean"
,1850,"0,42",0,0,"Latin America and the Caribbean"
,1855,"0,55",0,0,"Latin America and the Caribbean"
,1860,"0,7",0,0,"Latin America and the Caribbean"
,1865,"0,9",0,0,"Latin America and the Caribbean"
,1870,"1,15",0,0,"Latin America and the Caribbean"
,1875,"1,48",0,0,"Latin America and the Caribbean"
,1880,"3,15",0,0,"Latin America and the Caribbean"
,1885,"4,05",0,0,"Latin America and the Caribbean"
,1890,"5,19","0,01",0,"Latin America and the Caribbean"
,1895,"6,63","0,01",0,"Latin America and the Caribbean"
,1900,"8,44","0,01",0,"Latin America and the Caribbean"
,1905,"10,68","0,01",0,"Latin America and the Caribbean"
,1910,"11,39","0,02",0,"Latin America and the Caribbean"
,1915,"8,29","0,03",0,"Latin America and the Caribbean"
,1920,"5,2","0,04","0,02","Latin America and the Caribbean"
,1925,"17,95","0,05","0,03","Latin America and the Caribbean"
,1930,"30,69","0,07","0,05","Latin America and the Caribbean"
,1935,"43,44","0,28","0,08","Latin America and the Caribbean"
,1940,"56,19","0,4","0,12","Latin America and the Caribbean"
,1945,"68,93","0,87","0,18","Latin America and the Caribbean"
,1950,"81,68","2,38","0,28","Latin America and the Caribbean"
,1955,"72,02","3,77","0,37","Latin America and the Caribbean"
,1960,"91,84","13,76","2,76","Latin America and the Caribbean"
,1965,"87,24",19,"4,57","Latin America and the Caribbean"
,1970,"86,33",26,9,"Latin America and the Caribbean"
,1975,"89,08",37,"15,9","Latin America and the Caribbean"
,1980,"95,51","37,4","17,5","Latin America and the Caribbean"
,1985,"99,18",42,"21,1","Latin America and the Caribbean"
,1990,90,30,"25,5","Latin America and the Caribbean"
,1995,"80,99","38,13",32,"Latin America and the Caribbean"
,2000,"94,81","59,61",34,"Latin America and the Caribbean"
,2005,"98,68","69,34",41,"Latin America and the Caribbean"
,2010,"98,32","78,84",99,"Latin America and the Caribbean"
,,,,,
,,,,,
,,,,,
,,,,,
Algeria,1820,"0,01",0,0,"Middle East and North Africa"
,1825,"0,01",0,0,"Middle East and North Africa"
,1830,"0,01",0,0,"Middle East and North Africa"
,1835,"0,02",0,0,"Middle East and North Africa"
,1840,"0,02",0,0,"Middle East and North Africa"
,1845,"0,03",0,0,"Middle East and North Africa"
,1850,"0,04","0,01",0,"Middle East and North Africa"
,1855,"0,05","0,01",0,"Middle East and North Africa"
,1860,"0,07","0,01",0,"Middle East and North Africa"
,1865,"0,09","0,01",0,"Middle East and North Africa"
,1870,"0,13","0,02",0,"Middle East and North Africa"
,1875,"0,17","0,02",0,"Middle East and North Africa"
,1880,"0,23","0,03",0,"Middle East and North Africa"
,1885,"0,32","0,04",0,"Middle East and North Africa"
,1890,"0,43","0,05",0,"Middle East and North Africa"
,1895,"0,58","0,06","0,01","Middle East and North Africa"
,1900,"0,78","0,08","0,01","Middle East and North Africa"
,1905,"1,06","0,1","0,01","Middle East and North Africa"
,1910,"1,43","0,13","0,02","Middle East and North Africa"
,1915,"1,93","0,18","0,02","Middle East and North Africa"
,1920,"2,6","0,23","0,03","Middle East and North Africa"
,1925,"3,49","0,3","0,05","Middle East and North Africa"
,1930,"4,68","0,39","0,07","Middle East and North Africa"
,1935,"6,24","0,51","0,08","Middle East and North Africa"
,1940,"8,29","0,66","0,15","Middle East and North Africa"
,1945,"10,92","0,86","0,19","Middle East and North Africa"
,1950,"14,26","2,35","0,17","Middle East and North Africa"
,1955,"18,83","2,9","0,14","Middle East and North Africa"
,1960,"31,57",5,"0,12","Middle East and North Africa"
,1965,"45,23",5,"0,33","Middle East and North Africa"
,1970,"49,49",6,"0,8","Middle East and North Africa"
,1975,64,"13,46","1,19","Middle East and North Africa"
,1980,71,"23,98","2,7","Middle East and North Africa"
,1985,78,38,5,"Middle East and North Africa"
,1990,83,46,"6,1","Middle East and North Africa"
,1995,91,"50,74","8,9","Middle East and North Africa"
,2000,"87,38","48,1","15,45","Middle East and North Africa"
,2005,"93,42","61,69",22,"Middle East and North Africa"
,2010,100,"79,5",34,"Middle East and North Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Cyprus,1820,"1,18",0,0,"Middle East and North Africa"
,1825,"1,52",0,0,"Middle East and North Africa"
,1830,"1,97",0,0,"Middle East and North Africa"
,1835,"2,55",0,0,"Middle East and North Africa"
,1840,"3,29",0,0,"Middle East and North Africa"
,1845,"4,24",0,0,"Middle East and North Africa"
,1850,"5,45",0,0,"Middle East and North Africa"
,1855,"6,97",0,0,"Middle East and North Africa"
,1860,"8,88",0,0,"Middle East and North Africa"
,1865,"11,26",0,0,"Middle East and North Africa"
,1870,"14,17","0,01",0,"Middle East and North Africa"
,1875,"17,68","0,01",0,"Middle East and North Africa"
,1880,"21,85","0,02",0,"Middle East and North Africa"
,1885,"26,95","0,03",0,"Middle East and North Africa"
,1890,"32,05","0,05",0,"Middle East and North Africa"
,1895,"37,16","0,08",0,"Middle East and North Africa"
,1900,"42,26","0,12",0,"Middle East and North Africa"
,1905,"47,36","0,19",0,"Middle East and North Africa"
,1910,"52,46","0,3",0,"Middle East and North Africa"
,1915,"57,56","0,47",0,"Middle East and North Africa"
,1920,"62,67","0,73",0,"Middle East and North Africa"
,1925,"67,77","1,13",0,"Middle East and North Africa"
,1930,"72,87","1,73",0,"Middle East and North Africa"
,1935,"77,97","2,64",0,"Middle East and North Africa"
,1940,"83,08",4,0,"Middle East and North Africa"
,1945,"88,18","6,01",0,"Middle East and North Africa"
,1950,"93,28","8,91","0,09","Middle East and North Africa"
,1955,"97,82","14,72","0,23","Middle East and North Africa"
,1960,100,"34,78","0,46","Middle East and North Africa"
,1965,84,33,"0,52","Middle East and North Africa"
,1970,"75,66","43,45","1,09","Middle East and North Africa"
,1975,93,66,2,"Middle East and North Africa"
,1980,92,82,3,"Middle East and North Africa"
,1985,88,84,7,"Middle East and North Africa"
,1990,100,88,16,"Middle East and North Africa"
,1995,100,"97,02",24,"Middle East and North Africa"
,2000,97,"93,1",22,"Middle East and North Africa"
,2005,100,"96,13",35,"Middle East and North Africa"
,2010,100,"90,52",46,"Middle East and North Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Egypt,1820,"0,01",0,0,"Middle East and North Africa"
,1825,"0,02",0,0,"Middle East and North Africa"
,1830,"0,02",0,0,"Middle East and North Africa"
,1835,"0,03",0,0,"Middle East and North Africa"
,1840,"0,04",0,0,"Middle East and North Africa"
,1845,"0,06",0,0,"Middle East and North Africa"
,1850,"0,08",0,0,"Middle East and North Africa"
,1855,"0,11","0,01",0,"Middle East and North Africa"
,1860,"0,14","0,01",0,"Middle East and North Africa"
,1865,"0,19","0,01",0,"Middle East and North Africa"
,1870,"0,26","0,01",0,"Middle East and North Africa"
,1875,"0,36","0,02",0,"Middle East and North Africa"
,1880,"0,49","0,02",0,"Middle East and North Africa"
,1885,"0,66","0,03",0,"Middle East and North Africa"
,1890,"0,9","0,04","0,01","Middle East and North Africa"
,1895,"1,22","0,05","0,01","Middle East and North Africa"
,1900,"1,66","0,06","0,01","Middle East and North Africa"
,1905,"2,24","0,08","0,02","Middle East and North Africa"
,1910,"3,15","0,1","0,02","Middle East and North Africa"
,1915,"6,69","0,74","0,03","Middle East and North Africa"
,1920,"10,22","1,01","0,09","Middle East and North Africa"
,1925,"13,75","1,37","0,12","Middle East and North Africa"
,1930,"17,28","1,87","0,15","Middle East and North Africa"
,1935,"20,81","2,54","0,19","Middle East and North Africa"
,1940,"24,34","3,43","0,24","Middle East and North Africa"
,1945,"27,87","4,63","0,3","Middle East and North Africa"
,1950,"31,41","6,22","0,98","Middle East and North Africa"
,1955,"30,67","6,22","1,28","Middle East and North Africa"
,1960,47,8,"1,68","Middle East and North Africa"
,1965,56,13,"2,84","Middle East and North Africa"
,1970,52,18,"4,3","Middle East and North Africa"
,1975,57,"24,55","8,4","Middle East and North Africa"
,1980,63,"31,91","11,4","Middle East and North Africa"
,1985,78,"44,18","11,2","Middle East and North Africa"
,1990,93,"59,73","11,4","Middle East and North Africa"
,1995,"85,56","59,84",16,"Middle East and North Africa"
,2000,"92,96","77,11",27,"Middle East and North Africa"
,2005,100,"82,65",29,"Middle East and North Africa"
,2010,100,"71,33",32,"Middle East and North Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Iran,1820,0,0,0,"Middle East and North Africa"
,1825,"0,01",0,0,"Middle East and North Africa"
,1830,"0,01",0,0,"Middle East and North Africa"
,1835,0,0,0,"Middle East and North Africa"
,1840,"0,01",0,0,"Middle East and North Africa"
,1845,"0,01",0,0,"Middle East and North Africa"
,1850,"0,01",0,0,"Middle East and North Africa"
,1855,"0,01",0,0,"Middle East and North Africa"
,1860,"0,02",0,0,"Middle East and North Africa"
,1865,"0,03",0,0,"Middle East and North Africa"
,1870,"0,04",0,0,"Middle East and North Africa"
,1875,"0,05",0,0,"Middle East and North Africa"
,1880,"0,07",0,0,"Middle East and North Africa"
,1885,"0,09",0,0,"Middle East and North Africa"
,1890,"0,13","0,01",0,"Middle East and North Africa"
,1895,"0,18","0,01",0,"Middle East and North Africa"
,1900,"0,25","0,02",0,"Middle East and North Africa"
,1905,"0,34","0,03",0,"Middle East and North Africa"
,1910,"0,48","0,04",0,"Middle East and North Africa"
,1915,"0,66","0,06",0,"Middle East and North Africa"
,1920,"0,9","0,1",0,"Middle East and North Africa"
,1925,"1,83","0,15",0,"Middle East and North Africa"
,1930,"4,01","0,22",0,"Middle East and North Africa"
,1935,"5,4","0,33","0,01","Middle East and North Africa"
,1940,"7,24","0,48","0,02","Middle East and North Africa"
,1945,"9,63","0,72","0,01","Middle East and North Africa"
,1950,"12,71","1,06","0,04","Middle East and North Africa"
,1955,"15,94","1,89","0,06","Middle East and North Africa"
,1960,22,6,"0,42","Middle East and North Africa"
,1965,"31,92","9,57","0,75","Middle East and North Africa"
